player_name,year,ba,iso,babip,slg,woba,xwoba,xba,hits,abs,launch_speed,launch_angle,run_exp,bat_speed,swing_length,Height(inches),Weight(pounds),Batter Age (6/30),whiff%,swing%,take%,pitch/abs
"Clement, Ernie",2023,0.667,0.133,0.667,0.8,0.594,0.386,0.43,10.0,15.0,81.3,12.1,7.3,68.37683044237907,7.1215685,74.0,201.1290322580645,27.0,0.1388888888888889,0.75,0.25,3.2
"Toro, Abraham",2023,0.667,0.5,0.6,1.167,0.775,0.695,0.617,4.0,6.0,89.2,13.5,4.6,68.37683044237907,7.1215685,74.0,201.1290322580645,27.0,0.4,0.5263157894736842,0.47368421052631576,3.1666666666666665
"Arraez, Luis",2020,0.579,0.263,0.579,0.842,0.586,0.49,0.393,11.0,19.0,91.3,20.5,8.8,68.37683044237907,7.1215685,74.0,201.1290322580645,23.0,0.11764705882352941,0.40963855421686746,0.5903614457831325,4.368421052631579
"Evans, Phillip",2020,0.556,0.444,0.571,1.0,0.663,0.442,0.32,5.0,9.0,86.6,8.5,5.7,68.37683044237907,7.1215685,74.0,201.1290322580645,27.0,0.3684210526315789,0.4634146341463415,0.5365853658536586,4.555555555555555
"Salazar, César",2024,0.5,0.1,0.455,0.6,0.442,0.387,0.404,5.0,10.0,82.7,14.7,2.0,62.289432667,6.945704333,74.0,201.1290322580645,28.0,0.23333333333333334,0.625,0.375,4.8
"Greiner, Grayson",2021,0.5,0.25,0.7,0.75,0.558,0.399,0.274,8.0,16.0,81.9,4.3,4.0,68.37683044237907,7.1215685,74.0,201.1290322580645,28.0,0.27586206896551724,0.3972602739726027,0.6027397260273972,4.5625
"Brennan, Will",2022,0.5,0.3,0.5,0.8,0.572,0.521,0.433,5.0,10.0,94.0,10.2,4.1,68.37683044237907,7.1215685,74.0,201.1290322580645,27.0,0.24,0.6944444444444444,0.3055555555555556,3.6
"Stevenson, Andrew",2020,0.5,0.333,0.667,0.833,0.592,0.406,0.305,6.0,12.0,88.1,13.6,7.1,68.37683044237907,7.1215685,74.0,201.1290322580645,26.0,0.17857142857142858,0.3684210526315789,0.631578947368421,6.333333333333333
"Davis, Jonathan",2020,0.5,0.167,0.5,0.667,0.429,0.337,0.259,3.0,6.0,97.1,14.7,1.4,68.37683044237907,7.1215685,74.0,201.1290322580645,28.0,0.1875,0.5714285714285714,0.42857142857142855,4.666666666666667
"Urías, Ramón",2020,0.5,0.167,0.5,0.667,0.55,0.393,0.289,3.0,6.0,89.4,0.7,1.7,68.37683044237907,7.1215685,74.0,201.1290322580645,26.0,0.0,0.3333333333333333,0.6666666666666666,5.0
"Stevenson, Cal",2024,0.5,0.25,0.571,0.75,0.534,0.324,0.3,4.0,8.0,80.5,7.9,1.8,57.254121667,6.371783333,74.0,201.1290322580645,27.0,0.25,0.42857142857142855,0.5714285714285714,3.5
"Aquino, Aristides",2020,0.5,0.4,0.444,0.9,0.61,0.576,0.464,5.0,10.0,79.7,7.4,3.9,68.37683044237907,7.1215685,74.0,201.1290322580645,27.0,0.2631578947368421,0.475,0.525,4.0
"Villar, David",2024,0.5,0.333,0.75,0.833,0.51,0.648,0.371,3.0,6.0,103.8,19.0,1.2,65.126856667,7.599476667,74.0,201.1290322580645,27.0,0.3125,0.5161290322580645,0.4838709677419355,5.166666666666667
"Bonifacio, Jorge",2020,0.478,0.304,0.692,0.783,0.532,0.432,0.349,11.0,23.0,90.6,6.5,8.6,68.37683044237907,7.1215685,74.0,201.1290322580645,27.0,0.41935483870967744,0.5636363636363636,0.43636363636363634,4.782608695652174
"Grissom, Vaughn",2023,0.471,0.176,0.571,0.647,0.463,0.356,0.331,8.0,17.0,93.9,9.4,4.5,68.37683044237907,7.1215685,74.0,201.1290322580645,22.0,0.2222222222222222,0.54,0.46,2.9411764705882355
"Nola, Austin",2021,0.467,0.2,0.435,0.667,0.497,0.375,0.329,21.0,45.0,89.4,16.3,14.5,68.37683044237907,7.1215685,74.0,201.1290322580645,31.0,0.058823529411764705,0.4913294797687861,0.5086705202312138,3.8444444444444446
"Fairchild, Stuart",2024,0.465,0.186,0.594,0.651,0.5,0.39,0.324,20.0,43.0,84.4,16.4,11.4,65.753400933,7.069699467,74.0,201.1290322580645,28.0,0.3333333333333333,0.49206349206349204,0.5079365079365079,4.395348837209302
"Pozo, Yohel",2021,0.462,0.385,0.455,0.846,0.558,0.362,0.266,6.0,13.0,91.1,18.2,4.6,68.37683044237907,7.1215685,74.0,201.1290322580645,24.0,0.20833333333333334,0.5853658536585366,0.4146341463414634,3.1538461538461537
"Davidson, Matt",2020,0.455,0.818,0.4,1.273,0.7,0.551,0.327,5.0,11.0,98.5,24.4,6.5,68.37683044237907,7.1215685,74.0,201.1290322580645,27.0,0.25925925925925924,0.48214285714285715,0.5178571428571429,5.090909090909091
"Marisnick, Jake",2020,0.455,0.182,0.625,0.636,0.466,0.305,0.282,5.0,11.0,89.9,14.5,2.7,68.37683044237907,7.1215685,74.0,201.1290322580645,29.0,0.42857142857142855,0.6176470588235294,0.38235294117647056,3.090909090909091
"Loftin, Nick",2023,0.455,0.091,0.455,0.545,0.459,0.416,0.269,5.0,11.0,83.6,-1.0,3.4,68.37683044237907,7.1215685,74.0,201.1290322580645,24.0,0.15384615384615385,0.5,0.5,4.7272727272727275
"Adams, Matt",2020,0.455,0.455,0.5,0.909,0.577,0.347,0.234,5.0,11.0,84.4,23.0,3.9,68.37683044237907,7.1215685,74.0,201.1290322580645,27.0,0.2916666666666667,0.5853658536585366,0.4146341463414634,3.727272727272727
"Bohm, Alec",2020,0.452,0.071,0.475,0.524,0.45,0.397,0.347,19.0,42.0,91.5,6.3,9.7,68.37683044237907,7.1215685,74.0,201.1290322580645,23.0,0.14772727272727273,0.4782608695652174,0.5217391304347826,4.380952380952381
"Caminero, Junior",2023,0.444,0.0,0.571,0.444,0.423,0.299,0.271,4.0,9.0,85.6,-19.1,1.9,68.37683044237907,7.1215685,74.0,201.1290322580645,19.0,0.21052631578947367,0.5135135135135135,0.4864864864864865,4.111111111111111
"Adell, Jo",2023,0.444,0.111,0.571,0.556,0.432,0.203,0.219,4.0,9.0,78.9,-10.6,1.0,68.37683044237907,7.1215685,74.0,201.1290322580645,27.0,0.26666666666666666,0.5357142857142857,0.4642857142857143,3.111111111111111
"France, Ty",2020,0.442,0.116,0.528,0.558,0.455,0.398,0.37,19.0,43.0,81.8,16.6,10.1,68.37683044237907,7.1215685,74.0,201.1290322580645,25.0,0.2,0.47752808988764045,0.5224719101123596,4.1395348837209305
"Remillard, Zach",2023,0.441,0.088,0.652,0.529,0.444,0.271,0.249,15.0,34.0,75.1,0.0,8.3,68.37683044237907,7.1215685,74.0,201.1290322580645,29.0,0.30158730158730157,0.504,0.496,3.676470588235294
"Jones, Nolan",2023,0.44,0.373,0.474,0.813,0.555,0.465,0.32,33.0,75.0,89.1,10.2,26.7,68.37683044237907,7.1215685,74.0,201.1290322580645,25.0,0.2471264367816092,0.43828715365239296,0.5617128463476071,5.293333333333333
"Betts, Mookie",2020,0.439,0.366,0.424,0.805,0.524,0.403,0.325,18.0,41.0,91.8,21.3,12.5,68.37683044237907,7.1215685,74.0,201.1290322580645,27.0,0.14285714285714285,0.5133333333333333,0.4866666666666667,3.658536585365854
"Fletcher, David",2023,0.435,0.174,0.45,0.609,0.448,0.301,0.322,10.0,23.0,83.6,6.6,2.5,68.37683044237907,7.1215685,74.0,201.1290322580645,29.0,0.1951219512195122,0.640625,0.359375,2.782608695652174
"Arraez, Luis",2023,0.434,0.132,0.442,0.566,0.436,0.372,0.357,46.0,106.0,87.8,13.2,19.9,68.37683044237907,7.1215685,74.0,201.1290322580645,26.0,0.075,0.5361930294906166,0.46380697050938335,3.518867924528302
"Whitcomb, Shay",2024,0.429,0.143,0.429,0.571,0.488,0.502,0.447,3.0,7.0,83.9,16.3,2.8,71.774881429,7.529028571,74.0,201.1290322580645,25.0,0.0,0.39473684210526316,0.6052631578947368,5.428571428571429
"O'Hoppe, Logan",2022,0.429,0.0,0.5,0.429,0.448,0.342,0.238,3.0,7.0,90.7,34.3,1.5,68.37683044237907,7.1215685,74.0,201.1290322580645,22.0,0.35714285714285715,0.4375,0.5625,4.571428571428571
"Heineman, Tyler",2023,0.429,0.286,0.75,0.714,0.545,0.377,0.251,3.0,7.0,76.6,-9.5,1.8,68.37683044237907,7.1215685,74.0,201.1290322580645,32.0,0.2,0.4838709677419355,0.5161290322580645,4.428571428571429
"Burger, Jake",2021,0.429,0.429,0.75,0.857,0.532,0.311,0.234,3.0,7.0,98.8,26.8,0.9,68.37683044237907,7.1215685,74.0,201.1290322580645,27.0,0.3333333333333333,0.6521739130434783,0.34782608695652173,3.2857142857142856
"Bichette, Bo",2020,0.429,0.321,0.476,0.75,0.508,0.476,0.375,12.0,28.0,88.1,7.3,7.0,68.37683044237907,7.1215685,74.0,201.1290322580645,22.0,0.2698412698412698,0.6116504854368932,0.3883495145631068,3.6785714285714284
"Bae, Ji Hwan",2022,0.429,0.143,0.5,0.571,0.465,0.304,0.267,3.0,7.0,64.2,-16.2,2.1,68.37683044237907,7.1215685,74.0,201.1290322580645,27.0,0.26666666666666666,0.5357142857142857,0.4642857142857143,4.0
"Rooker, Brent",2020,0.429,0.143,0.75,0.571,0.429,0.332,0.31,3.0,7.0,94.9,12.8,1.7,68.37683044237907,7.1215685,74.0,201.1290322580645,27.0,0.25,0.5925925925925926,0.4074074074074074,3.857142857142857
"Plawecki, Kevin",2020,0.429,0.214,0.5,0.643,0.478,0.318,0.271,12.0,28.0,87.4,11.7,6.9,68.37683044237907,7.1215685,74.0,201.1290322580645,29.0,0.1568627450980392,0.4180327868852459,0.5819672131147541,4.357142857142857
"Araúz, Jonathan",2020,0.429,0.095,0.529,0.524,0.437,0.415,0.416,9.0,21.0,85.7,10.6,3.9,68.37683044237907,7.1215685,74.0,201.1290322580645,21.0,0.2,0.449438202247191,0.550561797752809,4.238095238095238
"Mercado, Óscar",2023,0.429,0.143,0.6,0.571,0.43,0.265,0.278,3.0,7.0,78.7,26.6,2.5,68.37683044237907,7.1215685,74.0,201.1290322580645,27.0,0.3,0.5405405405405406,0.4594594594594595,5.285714285714286
"Cruz, Oneil",2023,0.429,0.0,0.5,0.429,0.404,0.228,0.128,3.0,7.0,82.5,-8.2,3.0,68.37683044237907,7.1215685,74.0,201.1290322580645,27.0,0.375,0.3902439024390244,0.6097560975609756,5.857142857142857
"Trout, Mike",2021,0.423,0.462,0.533,0.885,0.567,0.46,0.312,11.0,26.0,91.1,5.8,6.4,68.37683044237907,7.1215685,74.0,201.1290322580645,29.0,0.2,0.38461538461538464,0.6153846153846154,4.5
"Freeman, Freddie",2020,0.423,0.462,0.421,0.885,0.573,0.584,0.425,22.0,52.0,95.4,16.9,17.6,68.37683044237907,7.1215685,74.0,201.1290322580645,30.0,0.1640625,0.49230769230769234,0.5076923076923077,5.0
"Mathias, Mark",2022,0.421,0.474,0.4,0.895,0.556,0.443,0.354,8.0,19.0,87.6,10.8,7.0,68.37683044237907,7.1215685,74.0,201.1290322580645,27.0,0.23809523809523808,0.40384615384615385,0.5961538461538461,5.473684210526316
"Soto, Juan",2020,0.421,0.368,0.464,0.789,0.519,0.408,0.298,16.0,38.0,87.4,4.4,7.2,68.37683044237907,7.1215685,74.0,201.1290322580645,21.0,0.2711864406779661,0.36645962732919257,0.6335403726708074,4.2368421052631575
"Iglesias, Jose",2020,0.421,0.184,0.469,0.605,0.433,0.413,0.374,16.0,38.0,83.7,4.5,6.6,68.37683044237907,7.1215685,74.0,201.1290322580645,30.0,0.13793103448275862,0.5878378378378378,0.41216216216216217,3.8947368421052633
"Heim, Jonah",2020,0.417,0.0,0.417,0.417,0.393,0.453,0.39,5.0,12.0,86.7,1.8,0.7,68.37683044237907,7.1215685,74.0,201.1290322580645,27.0,0.13636363636363635,0.5,0.5,3.6666666666666665
"Reks, Zach",2022,0.417,0.083,0.5,0.5,0.4,0.295,0.295,5.0,12.0,87.0,27.3,1.9,68.37683044237907,7.1215685,74.0,201.1290322580645,28.0,0.17391304347826086,0.5476190476190477,0.4523809523809524,3.5
"Palacios, Richie",2023,0.412,0.176,0.438,0.588,0.434,0.271,0.238,7.0,17.0,85.2,2.5,4.0,68.37683044237907,7.1215685,74.0,201.1290322580645,26.0,0.13636363636363635,0.4230769230769231,0.5769230769230769,6.117647058823529
"Stephenson, Tyler",2022,0.412,0.275,0.487,0.686,0.48,0.362,0.282,21.0,51.0,88.3,7.2,12.5,68.37683044237907,7.1215685,74.0,201.1290322580645,25.0,0.28,0.4424778761061947,0.5575221238938053,4.431372549019608
"Knapp, Andrew",2020,0.409,0.364,0.533,0.773,0.495,0.458,0.359,9.0,22.0,88.6,9.1,4.6,68.37683044237907,7.1215685,74.0,201.1290322580645,28.0,0.4,0.5056179775280899,0.4943820224719101,4.045454545454546
"McCarthy, Jake",2022,0.403,0.13,0.484,0.532,0.427,0.35,0.306,31.0,77.0,85.9,9.9,13.4,68.37683044237907,7.1215685,74.0,201.1290322580645,24.0,0.28169014084507044,0.5503875968992248,0.4496124031007752,3.3506493506493507
"Bart, Joey",2021,0.4,0.0,0.667,0.4,0.352,0.236,0.254,2.0,5.0,91.9,28.3,0.3,68.37683044237907,7.1215685,74.0,201.1290322580645,24.0,0.375,0.4444444444444444,0.5555555555555556,3.6
"Alfaro, Jorge",2020,0.4,0.2,0.529,0.6,0.447,0.352,0.283,10.0,25.0,92.8,1.6,4.1,68.37683044237907,7.1215685,74.0,201.1290322580645,27.0,0.3333333333333333,0.5795454545454546,0.42045454545454547,3.52
"Baker, Luken",2024,0.4,0.6,0.364,1.0,0.546,0.361,0.209,6.0,15.0,91.5,18.8,2.6,72.035169143,7.663591429,74.0,201.1290322580645,27.0,0.3142857142857143,0.4605263157894737,0.5394736842105263,5.066666666666666
"Joe, Connor",2021,0.4,0.225,0.4,0.625,0.455,0.421,0.318,16.0,40.0,89.3,16.0,10.4,68.37683044237907,7.1215685,74.0,201.1290322580645,28.0,0.1506849315068493,0.4147727272727273,0.5852272727272727,4.4
"Castro, Willi",2020,0.4,0.2,0.467,0.6,0.411,0.327,0.304,16.0,40.0,83.5,6.7,4.9,68.37683044237907,7.1215685,74.0,201.1290322580645,23.0,0.2736842105263158,0.6291390728476821,0.3708609271523179,3.775
"Kennedy, Buddy",2022,0.4,0.4,0.455,0.8,0.503,0.428,0.306,6.0,15.0,88.3,11.4,6.4,68.37683044237907,7.1215685,74.0,201.1290322580645,23.0,0.2702702702702703,0.39361702127659576,0.6063829787234043,6.266666666666667
"Bruján, Vidal",2021,0.4,0.0,0.5,0.4,0.352,0.326,0.344,2.0,5.0,81.5,-14.3,-0.2,68.37683044237907,7.1215685,74.0,201.1290322580645,27.0,0.23076923076923078,0.6842105263157895,0.3157894736842105,3.8
"Ahmed, Nick",2022,0.4,0.0,0.571,0.4,0.384,0.321,0.311,4.0,10.0,87.1,1.4,1.3,68.37683044237907,7.1215685,74.0,201.1290322580645,27.0,0.3181818181818182,0.5641025641025641,0.4358974358974359,3.9
"Call, Alex",2024,0.4,0.2,0.474,0.6,0.487,0.345,0.25,10.0,25.0,89.4,10.5,4.9,62.930502909,6.513846182,74.0,201.1290322580645,29.0,0.23214285714285715,0.417910447761194,0.582089552238806,5.36
"Adams, Jordyn",2024,0.4,0.0,0.444,0.4,0.383,0.38,0.346,4.0,10.0,90.6,8.8,0.7,69.549765217,7.686353478,74.0,201.1290322580645,27.0,0.21739130434782608,0.48936170212765956,0.5106382978723404,4.7
"Acuña, Luisangel",2024,0.4,0.0,0.4,0.4,0.353,0.42,0.446,2.0,5.0,102.5,-9.6,0.1,72.96463625,7.0611275,74.0,201.1290322580645,22.0,0.25,0.5714285714285714,0.42857142857142855,2.8
"Tatis Jr., Fernando",2020,0.4,0.375,0.5,0.775,0.516,0.448,0.331,16.0,40.0,97.8,5.2,13.0,68.37683044237907,7.1215685,74.0,201.1290322580645,21.0,0.2872340425531915,0.47474747474747475,0.5252525252525253,4.95
"Marte, Noelvi",2023,0.4,0.067,0.462,0.467,0.387,0.274,0.277,12.0,30.0,90.5,-8.0,3.4,68.37683044237907,7.1215685,74.0,201.1290322580645,21.0,0.26666666666666666,0.5084745762711864,0.4915254237288136,3.933333333333333
"Quiroz, Esteban",2022,0.4,0.0,0.571,0.4,0.384,0.229,0.191,4.0,10.0,58.8,-3.0,0.7,68.37683044237907,7.1215685,74.0,201.1290322580645,30.0,0.2727272727272727,0.5238095238095238,0.47619047619047616,4.2
"Tromp, Chadwick",2021,0.4,0.0,0.4,0.4,0.352,0.323,0.329,2.0,5.0,89.4,34.2,0.5,68.37683044237907,7.1215685,74.0,201.1290322580645,27.0,0.0,0.5,0.5,2.8
"Kirk, Alejandro",2020,0.4,0.2,0.4,0.6,0.424,0.205,0.217,2.0,5.0,97.6,10.8,1.2,68.37683044237907,7.1215685,74.0,201.1290322580645,21.0,0.14285714285714285,0.5,0.5,2.8
"Lee, Korey",2022,0.4,0.2,0.667,0.6,0.429,0.14,0.155,2.0,5.0,81.3,26.3,1.0,68.37683044237907,7.1215685,74.0,201.1290322580645,27.0,0.36363636363636365,0.6111111111111112,0.3888888888888889,3.6
"Tapia, Raimel",2020,0.4,0.04,0.435,0.44,0.375,0.284,0.213,10.0,25.0,85.2,11.9,0.5,68.37683044237907,7.1215685,74.0,201.1290322580645,26.0,0.21875,0.5981308411214953,0.40186915887850466,4.28
"Haseley, Adam",2020,0.4,0.05,0.444,0.45,0.384,0.317,0.303,8.0,20.0,81.0,0.6,2.9,68.37683044237907,7.1215685,74.0,201.1290322580645,24.0,0.125,0.40404040404040403,0.5959595959595959,4.95
"Arroyo, Christian",2020,0.4,0.6,0.286,1.0,0.584,0.432,0.279,4.0,10.0,90.1,8.2,2.7,68.37683044237907,7.1215685,74.0,201.1290322580645,25.0,0.2727272727272727,0.5641025641025641,0.4358974358974359,3.9
"Cordero, Franchy",2020,0.4,0.4,0.375,0.8,0.516,0.478,0.352,4.0,10.0,94.4,1.1,2.4,68.37683044237907,7.1215685,74.0,201.1290322580645,25.0,0.125,0.5333333333333333,0.4666666666666667,4.5
"Canario, Alexander",2023,0.4,1.0,0.333,1.4,0.715,0.281,0.186,2.0,5.0,82.8,34.3,2.5,68.37683044237907,7.1215685,74.0,201.1290322580645,27.0,0.4166666666666667,0.6666666666666666,0.3333333333333333,3.6
"Fletcher, David",2020,0.4,0.089,0.419,0.489,0.375,0.33,0.35,18.0,45.0,83.1,7.6,7.2,68.37683044237907,7.1215685,74.0,201.1290322580645,26.0,0.07692307692307693,0.5234899328859061,0.47651006711409394,3.311111111111111
"Soto, Juan",2021,0.396,0.292,0.356,0.689,0.49,0.491,0.354,42.0,106.0,93.3,3.5,27.1,68.37683044237907,7.1215685,74.0,201.1290322580645,22.0,0.18181818181818182,0.3816326530612245,0.6183673469387755,4.622641509433962
"Anderson, Brian",2020,0.395,0.419,0.4,0.814,0.518,0.38,0.255,17.0,43.0,88.8,11.1,14.3,68.37683044237907,7.1215685,74.0,201.1290322580645,27.0,0.31521739130434784,0.4791666666666667,0.5208333333333334,4.465116279069767
"Ibáñez, Andy",2024,0.395,0.233,0.455,0.628,0.43,0.344,0.302,17.0,43.0,88.6,16.6,8.0,68.274084894,7.134748723,74.0,201.1290322580645,31.0,0.26262626262626265,0.5561797752808989,0.4438202247191011,4.1395348837209305
"Rojas, Miguel",2020,0.393,0.321,0.429,0.714,0.486,0.31,0.258,11.0,28.0,86.6,8.0,8.4,68.37683044237907,7.1215685,74.0,201.1290322580645,31.0,0.23404255319148937,0.4519230769230769,0.5480769230769231,3.7142857142857144
"Freeman, Freddie",2022,0.391,0.185,0.409,0.576,0.443,0.451,0.35,59.0,151.0,92.3,14.3,33.4,68.37683044237907,7.1215685,74.0,201.1290322580645,32.0,0.19533527696793002,0.4777158774373259,0.5222841225626741,4.754966887417218
"Myers, Dane",2024,0.391,0.261,0.444,0.652,0.439,0.385,0.314,9.0,23.0,90.8,10.4,5.1,67.565578936,6.863665745,74.0,201.1290322580645,28.0,0.2553191489361702,0.4563106796116505,0.5436893203883495,4.478260869565218
"Cabrera, Miguel",2020,0.39,0.244,0.406,0.634,0.453,0.49,0.377,16.0,41.0,93.0,8.9,8.2,68.37683044237907,7.1215685,74.0,210.0,37.0,0.32978723404255317,0.49214659685863876,0.5078534031413613,4.658536585365853
"Mathias, Mark",2023,0.389,0.056,0.538,0.444,0.424,0.409,0.363,7.0,18.0,83.1,12.1,3.3,68.37683044237907,7.1215685,74.0,201.1290322580645,28.0,0.3783783783783784,0.37755102040816324,0.6224489795918368,5.444444444444445
"Wong, Kolten",2020,0.389,0.083,0.438,0.472,0.41,0.299,0.24,14.0,36.0,82.1,6.7,4.2,68.37683044237907,7.1215685,74.0,201.1290322580645,29.0,0.1590909090909091,0.4888888888888889,0.5111111111111111,5.0
"Guillorme, Luis",2020,0.389,0.056,0.5,0.444,0.406,0.304,0.228,7.0,18.0,89.4,8.2,2.0,68.37683044237907,7.1215685,74.0,201.1290322580645,25.0,0.2682926829268293,0.3942307692307692,0.6057692307692307,5.777777777777778
"Witt Jr., Bobby",2024,0.388,0.326,0.387,0.713,0.467,0.465,0.342,50.0,129.0,91.6,15.2,29.4,72.331275819,6.928349652,74.0,201.1290322580645,24.0,0.1853035143769968,0.5287162162162162,0.47128378378378377,4.589147286821706
"Pederson, Joc",2022,0.388,0.282,0.429,0.671,0.455,0.458,0.351,33.0,85.0,95.5,14.9,21.4,68.37683044237907,7.1215685,74.0,201.1290322580645,30.0,0.22346368715083798,0.5249266862170088,0.4750733137829912,4.011764705882353
"Ramírez, Harold",2021,0.387,0.08,0.414,0.467,0.38,0.356,0.335,29.0,75.0,92.4,7.1,10.0,68.37683044237907,7.1215685,74.0,201.1290322580645,26.0,0.2265193370165746,0.5973597359735974,0.40264026402640263,4.04
"O'Hearn, Ryan",2020,0.387,0.065,0.522,0.452,0.4,0.367,0.305,12.0,31.0,89.1,2.3,4.0,68.37683044237907,7.1215685,74.0,201.1290322580645,26.0,0.2413793103448276,0.3815789473684211,0.618421052631579,4.903225806451613
"Hoerner, Nico",2021,0.387,0.097,0.414,0.484,0.409,0.325,0.286,12.0,31.0,82.0,13.8,7.0,68.37683044237907,7.1215685,74.0,201.1290322580645,24.0,0.189873417721519,0.5302013422818792,0.4697986577181208,4.806451612903226
"Hernández, César",2020,0.386,0.114,0.515,0.5,0.402,0.306,0.28,17.0,44.0,81.8,-1.5,5.5,68.37683044237907,7.1215685,74.0,201.1290322580645,30.0,0.2,0.472636815920398,0.527363184079602,4.568181818181818
"Osuna, José",2020,0.385,0.077,0.455,0.462,0.411,0.338,0.299,5.0,13.0,85.8,-0.8,2.1,68.37683044237907,7.1215685,74.0,201.1290322580645,27.0,0.375,0.6037735849056604,0.39622641509433965,4.076923076923077
"deGrom, Jacob",2021,0.385,0.077,0.417,0.462,0.366,0.357,0.366,5.0,13.0,85.8,8.5,1.8,68.37683044237907,7.1215685,74.0,201.1290322580645,33.0,0.13043478260869565,0.6571428571428571,0.34285714285714286,2.6923076923076925
"Seager, Corey",2023,0.385,0.375,0.408,0.76,0.473,0.443,0.355,37.0,96.0,93.1,11.7,19.5,68.37683044237907,7.1215685,74.0,201.1290322580645,29.0,0.2871287128712871,0.5504087193460491,0.44959128065395093,3.8229166666666665
"Sierra, Magneuris",2020,0.385,0.231,0.556,0.615,0.389,0.235,0.213,5.0,13.0,72.7,-7.3,2.9,68.37683044237907,7.1215685,74.0,201.1290322580645,24.0,0.23333333333333334,0.6122448979591837,0.3877551020408163,3.769230769230769
"Beaty, Matt",2020,0.385,0.077,0.5,0.462,0.415,0.372,0.326,5.0,13.0,90.1,6.6,1.5,68.37683044237907,7.1215685,74.0,201.1290322580645,27.0,0.14814814814814814,0.574468085106383,0.425531914893617,3.6153846153846154
"Del Castillo, Adrian",2024,0.385,0.385,0.467,0.769,0.509,0.334,0.201,10.0,26.0,90.8,22.7,8.0,70.974761111,7.116515926,74.0,201.1290322580645,24.0,0.2777777777777778,0.5,0.5,4.153846153846154
"Haggerty, Sam",2020,0.385,0.308,0.667,0.692,0.469,0.297,0.236,5.0,13.0,98.0,6.3,0.6,68.37683044237907,7.1215685,74.0,201.1290322580645,26.0,0.4166666666666667,0.5714285714285714,0.42857142857142855,4.846153846153846
"Trammell, Taylor",2023,0.385,0.462,0.375,0.846,0.546,0.602,0.4,5.0,13.0,93.0,19.6,5.3,68.37683044237907,7.1215685,74.0,201.1290322580645,25.0,0.37037037037037035,0.45,0.55,4.615384615384615
"Lewis, Royce",2023,0.385,0.4,0.386,0.785,0.512,0.401,0.303,25.0,65.0,89.1,15.1,19.3,68.37683044237907,7.1215685,74.0,201.1290322580645,24.0,0.20930232558139536,0.45104895104895104,0.548951048951049,4.4
"Betts, Mookie",2023,0.383,0.267,0.364,0.65,0.471,0.453,0.352,46.0,120.0,91.9,21.1,33.3,68.37683044237907,7.1215685,74.0,201.1290322580645,30.0,0.11711711711711711,0.42045454545454547,0.5795454545454546,4.4
"Harris II, Michael",2022,0.383,0.223,0.438,0.606,0.441,0.353,0.289,36.0,94.0,88.9,1.2,19.3,68.37683044237907,7.1215685,74.0,201.1290322580645,21.0,0.22826086956521738,0.5242165242165242,0.4757834757834758,3.734042553191489
"Vavra, Terrin",2022,0.381,0.286,0.368,0.667,0.429,0.353,0.31,8.0,21.0,84.6,17.7,4.4,68.37683044237907,7.1215685,74.0,201.1290322580645,27.0,0.20454545454545456,0.5116279069767442,0.4883720930232558,4.095238095238095
"Machado, Manny",2020,0.381,0.238,0.392,0.619,0.418,0.359,0.305,24.0,63.0,89.7,7.8,12.9,68.37683044237907,7.1215685,74.0,201.1290322580645,27.0,0.20930232558139536,0.5098814229249012,0.4901185770750988,4.015873015873016
"Solano, Donovan",2020,0.38,0.16,0.429,0.54,0.413,0.365,0.309,19.0,50.0,88.9,11.4,12.1,68.37683044237907,7.1215685,74.0,201.1290322580645,32.0,0.20388349514563106,0.5202020202020202,0.4797979797979798,3.96
"Young, Jacob",2023,0.379,0.034,0.393,0.414,0.39,0.335,0.28,11.0,29.0,81.7,-2.3,3.9,68.37683044237907,7.1215685,74.0,201.1290322580645,23.0,0.25862068965517243,0.4915254237288136,0.5084745762711864,4.068965517241379
"Escobar, Alcides",2021,0.379,0.182,0.444,0.561,0.413,0.344,0.3,25.0,66.0,80.1,11.8,9.1,68.37683044237907,7.1215685,74.0,201.1290322580645,34.0,0.25925925925925924,0.5491525423728814,0.45084745762711864,4.46969696969697
"Murphy, Daniel",2020,0.379,0.103,0.435,0.483,0.371,0.294,0.28,11.0,29.0,85.3,14.1,4.7,68.37683044237907,7.1215685,74.0,201.1290322580645,35.0,0.15492957746478872,0.6120689655172413,0.3879310344827586,4.0
"Bote, David",2020,0.379,0.31,0.409,0.69,0.483,0.439,0.323,11.0,29.0,90.5,9.8,7.4,68.37683044237907,7.1215685,74.0,201.1290322580645,27.0,0.29508196721311475,0.39869281045751637,0.6013071895424836,5.275862068965517
"Turner, Trea",2020,0.378,0.311,0.417,0.689,0.477,0.43,0.299,17.0,45.0,90.3,8.9,9.3,68.37683044237907,7.1215685,74.0,201.1290322580645,27.0,0.22123893805309736,0.46887966804979253,0.5311203319502075,5.355555555555555
"Wade Jr., LaMonte",2021,0.377,0.261,0.431,0.638,0.425,0.385,0.324,26.0,69.0,86.5,13.3,11.2,68.37683044237907,7.1215685,74.0,201.1290322580645,27.0,0.22424242424242424,0.5555555555555556,0.4444444444444444,4.304347826086956
"Ward, Taylor",2020,0.375,0.0,0.5,0.375,0.419,0.458,0.367,6.0,16.0,91.1,6.0,4.6,68.37683044237907,7.1215685,74.0,201.1290322580645,27.0,0.2631578947368421,0.42696629213483145,0.5730337078651685,5.5625
